exec_name,block_size,variant,throughput,time_ms,exp,n
cu9_reduction_add_to1_256_4,256,4,98624528622.42116,0.85056,23,8388608
cu9_reduction_add_to1_256_4,256,4,102940841226.02507,1.629792,24,16777216
cu9_reduction_add_to1_256_4,256,4,104973070181.04588,3.19648,25,33554432
cu9_reduction_add_to1_256_4,256,4,105749063663.54555,6.346048,26,67108864
cu9_reduction_add_to1_256_4,256,4,106386641975.58621,12.616032,27,134217728
cu9_reduction_add_to1_256_4,256,4,106611761731.96527,25.178784,28,268435456
cu9_reduction_add_to1_512_4,512,4,89285714.511139,0.028672,8,256
cu9_reduction_add_to1_512_4,512,4,154738879.112264,0.033088,9,512
cu9_reduction_add_to1_512_4,512,4,347826090.241679,0.02944,10,1024
cu9_reduction_add_to1_512_4,512,4,649087226.476144,0.031552,11,2048
cu9_reduction_add_to1_512_4,512,4,864864869.705837,0.04736,12,4096
cu9_reduction_add_to1_512_4,512,4,1863173187.981802,0.043968,13,8192
cu9_reduction_add_to1_512_4,512,4,3644128125.733354,0.04496,14,16384
cu9_reduction_add_to1_512_4,512,4,6763540341.21704,0.048448,15,32768
cu9_reduction_add_to1_512_4,512,4,13671562169.172806,0.047936,16,65536
cu9_reduction_add_to1_512_4,512,4,25362229085.85959,0.05168,17,131072
cu9_reduction_add_to1_512_4,512,4,45035734706.15778,0.058208,18,262144
cu9_reduction_add_to1_512_4,512,4,72947462508.9679,0.071872,19,524288
cu9_reduction_add_to1_512_4,512,4,110815016695.09947,0.094624,20,1048576
cu9_reduction_add_to1_512_4,512,4,140334045516.22455,0.14944,21,2097152
cu9_reduction_add_to1_512_4,512,4,164374216050.5331,0.255168,22,4194304
cu9_reduction_add_to1_512_4,512,4,98952135281.40688,0.847744,23,8388608
cu9_reduction_add_to1_512_4,512,4,102769327069.47804,1.632512,24,16777216
cu9_reduction_add_to1_512_4,512,4,104963612736.40869,3.196768,25,33554432
cu9_reduction_add_to1_512_4,512,4,105907140006.431,6.336576,26,67108864
cu9_reduction_add_to1_512_4,512,4,106508750050.00719,12.601568,27,134217728
cu9_reduction_add_to1_512_4,512,4,106756666571.5592,25.144608,28,268435456
cu9_reduction_add_to1_1024_4,1024,4,60744115.320735,0.042144,8,256
cu9_reduction_add_to1_1024_4,1024,4,115942030.08056,0.04416,9,512
cu9_reduction_add_to1_1024_4,1024,4,266222958.625637,0.038464,10,1024
cu9_reduction_add_to1_1024_4,1024,4,555555549.940493,0.036864,11,2048
cu9_reduction_add_to1_1024_4,1024,4,1050903115.655599,0.038976,12,4096
cu9_reduction_add_to1_1024_4,1024,4,1651612917.813749,0.0496,13,8192
cu9_reduction_add_to1_1024_4,1024,4,3413333303.663466,0.048,14,16384
cu9_reduction_add_to1_1024_4,1024,4,6128067005.766408,0.053472,15,32768
cu9_reduction_add_to1_1024_4,1024,4,11920838389.156488,0.054976,16,65536
cu9_reduction_add_to1_1024_4,1024,4,23011235877.94112,0.05696,17,131072
cu9_reduction_add_to1_1024_4,1024,4,35726123245.00757,0.073376,18,262144
cu9_reduction_add_to1_1024_4,1024,4,56109588501.17557,0.09344,19,524288
cu9_reduction_add_to1_1024_4,1024,4,75729142042.06235,0.138464,20,1048576
cu9_reduction_add_to1_1024_4,1024,4,91199553918.60588,0.229952,21,2097152
cu9_reduction_add_to1_1024_4,1024,4,102995443925.64253,0.407232,22,4194304
cu9_reduction_add_to1_1024_4,1024,4,111007410210.37587,0.75568,23,8388608
cu9_reduction_add_to1_1024_4,1024,4,91540314571.9163,1.832768,24,16777216
cu9_reduction_add_to1_1024_4,1024,4,94604376994.46751,3.546816,25,33554432
cu9_reduction_add_to1_1024_4,1024,4,99025024875.88374,6.77696,26,67108864
cu9_reduction_add_to1_1024_4,1024,4,97951299281.82213,13.702496,27,134217728
cu9_reduction_add_to1_1024_4,1024,4,98448479883.08667,27.266592,28,268435456
cu9_reduction_add_to1_64_8,64,8,79286422.802381,0.032288,8,256
cu9_reduction_add_to1_64_8,64,8,162436548.427234,0.03152,9,512
cu9_reduction_add_to1_64_8,64,8,234432230.0452,0.04368,10,1024
cu9_reduction_add_to1_64_8,64,8,448493332.625555,0.045664,11,2048
cu9_reduction_add_to1_64_8,64,8,951672844.022146,0.04304,12,4096
cu9_reduction_add_to1_64_8,64,8,1878209807.014488,0.043616,13,8192
cu9_reduction_add_to1_64_8,64,8,3603096371.934865,0.045472,14,16384
cu9_reduction_add_to1_64_8,64,8,6813040587.752147,0.048096,15,32768
cu9_reduction_add_to1_64_8,64,8,13754197563.539097,0.047648,16,65536
cu9_reduction_add_to1_64_8,64,8,26666666986.630947,0.049152,17,131072
cu9_reduction_add_to1_64_8,64,8,53022653999.91152,0.04944,18,262144
cu9_reduction_add_to1_64_8,64,8,73045028656.25183,0.071776,19,524288
cu9_reduction_add_to1_64_8,64,8,125355777416.57799,0.083648,20,1048576
cu9_reduction_add_to1_64_8,64,8,170533435543.73663,0.122976,21,2097152
cu9_reduction_add_to1_64_8,64,8,219624664429.76303,0.190976,22,4194304
cu9_reduction_add_to1_64_8,64,8,99203025510.37195,0.8456,23,8388608
cu9_reduction_add_to1_64_8,64,8,102954991084.69727,1.629568,24,16777216
cu9_reduction_add_to1_64_8,64,8,104660838464.79242,3.206016,25,33554432
cu9_reduction_add_to1_64_8,64,8,105623370000.6868,6.3536,26,67108864
cu9_reduction_add_to1_64_8,64,8,106101640860.98676,12.64992,27,134217728
cu9_reduction_add_to1_64_8,64,8,106075345745.70032,25.306112,28,268435456
cu9_reduction_add_to1_128_8,128,8,82389290.516792,0.031072,8,256
cu9_reduction_add_to1_128_8,128,8,159203978.070192,0.03216,9,512
cu9_reduction_add_to1_128_8,128,8,345572358.054011,0.029632,10,1024
cu9_reduction_add_to1_128_8,128,8,474425495.851005,0.043168,11,2048
cu9_reduction_add_to1_128_8,128,8,936356983.091835,0.043744,12,4096
cu9_reduction_add_to1_128_8,128,8,2038216555.324163,0.040192,13,8192
cu9_reduction_add_to1_128_8,128,8,3784183256.647394,0.043296,14,16384
cu9_reduction_add_to1_128_8,128,8,6251526301.153469,0.052416,15,32768
cu9_reduction_add_to1_128_8,128,8,14153420918.73301,0.046304,16,65536
cu9_reduction_add_to1_128_8,128,8,26391752551.15664,0.049664,17,131072
cu9_reduction_add_to1_128_8,128,8,50724458628.770584,0.05168,18,262144
cu9_reduction_add_to1_128_8,128,8,82663975108.81146,0.063424,19,524288
cu9_reduction_add_to1_128_8,128,8,147073608778.78955,0.071296,20,1048576
cu9_reduction_add_to1_128_8,128,8,171920250075.90115,0.121984,21,2097152
cu9_reduction_add_to1_128_8,128,8,220437268035.8028,0.190272,22,4194304
